nome,tarefas,concluido
2120 - MS MATO GROSSO DO SUL - AV. SOMATIVA EF EM 2025 (SAEMS),frop1_ret,False
2120 - MS MATO GROSSO DO SUL - AV. SOMATIVA EF EM 2025 (SAEMS),frop2,False
2120 - MS MATO GROSSO DO SUL - AV. SOMATIVA EF EM 2025 (SAEMS),frop3,False
2120 - MS MATO GROSSO DO SUL - AV. SOMATIVA EF EM 2025 (SAEMS),dv_banco,False
2120 - MS MATO GROSSO DO SUL - AV. SOMATIVA EF EM 2025 (SAEMS),dv_producao,False
2120 - MS MATO GROSSO DO SUL - AV. SOMATIVA EF EM 2025 (SAEMS),imagem,False
2120 - MS MATO GROSSO DO SUL - AV. SOMATIVA EF EM 2025 (SAEMS),conf_hmg,False
2120 - MS MATO GROSSO DO SUL - AV. SOMATIVA EF EM 2025 (SAEMS),conf_pro_t1,False
2120 - MS MATO GROSSO DO SUL - AV. SOMATIVA EF EM 2025 (SAEMS),recuperacao,False
2120 - MS MATO GROSSO DO SUL - AV. SOMATIVA EF EM 2025 (SAEMS),recuperacao_t2,False
2120 - MS MATO GROSSO DO SUL - AV. SOMATIVA EF EM 2025 (SAEMS),nm_aluno,False
2120 - MS MATO GROSSO DO SUL - AV. SOMATIVA EF EM 2025 (SAEMS),categorizacao_tn,False
2120 - MS MATO GROSSO DO SUL - AV. SOMATIVA EF EM 2025 (SAEMS),rel_categroizacao,False
2120 - MS MATO GROSSO DO SUL - AV. SOMATIVA EF EM 2025 (SAEMS),certif_obj,False
2120 - MS MATO GROSSO DO SUL - AV. SOMATIVA EF EM 2025 (SAEMS),certif_ctx,False
2120 - MS MATO GROSSO DO SUL - AV. SOMATIVA EF EM 2025 (SAEMS),certif_nap,False
2120 - MS MATO GROSSO DO SUL - AV. SOMATIVA EF EM 2025 (SAEMS),certif_esc,False
2120 - MS MATO GROSSO DO SUL - AV. SOMATIVA EF EM 2025 (SAEMS),certif_sinc,False
2120 - MS MATO GROSSO DO SUL - AV. SOMATIVA EF EM 2025 (SAEMS),certif_co,False
2120 - MS MATO GROSSO DO SUL - AV. SOMATIVA EF EM 2025 (SAEMS),co_rel_pgto,False
2120 - MS MATO GROSSO DO SUL - AV. SOMATIVA EF EM 2025 (SAEMS),medida_obj,False
2120 - MS MATO GROSSO DO SUL - AV. SOMATIVA EF EM 2025 (SAEMS),medida_ctx,False
2120 - MS MATO GROSSO DO SUL - AV. SOMATIVA EF EM 2025 (SAEMS),medida_esc,False
2120 - MS MATO GROSSO DO SUL - AV. SOMATIVA EF EM 2025 (SAEMS),pareamento,False
2120 - MS MATO GROSSO DO SUL - AV. SOMATIVA EF EM 2025 (SAEMS),rel_tratamento,False
2120 - MS MATO GROSSO DO SUL - AV. SOMATIVA EF EM 2025 (SAEMS),rel_verificacao,False
2121 - RO RONDÔNIA - AV. SOMATIVA 2025 (SAERO),frop1,False
2121 - RO RONDÔNIA - AV. SOMATIVA 2025 (SAERO),frop1_ret,False
2121 - RO RONDÔNIA - AV. SOMATIVA 2025 (SAERO),frop2,False
2121 - RO RONDÔNIA - AV. SOMATIVA 2025 (SAERO),frop3,False
2121 - RO RONDÔNIA - AV. SOMATIVA 2025 (SAERO),dv_banco,False
2121 - RO RONDÔNIA - AV. SOMATIVA 2025 (SAERO),dv_producao,False
2121 - RO RONDÔNIA - AV. SOMATIVA 2025 (SAERO),imagem,False
2121 - RO RONDÔNIA - AV. SOMATIVA 2025 (SAERO),conf_hmg,False
2121 - RO RONDÔNIA - AV. SOMATIVA 2025 (SAERO),conf_pro_t1,False
2121 - RO RONDÔNIA - AV. SOMATIVA 2025 (SAERO),recuperacao,False
2121 - RO RONDÔNIA - AV. SOMATIVA 2025 (SAERO),recuperacao_t2,False
2121 - RO RONDÔNIA - AV. SOMATIVA 2025 (SAERO),nm_aluno,False
2121 - RO RONDÔNIA - AV. SOMATIVA 2025 (SAERO),categorizacao_tn,False
2121 - RO RONDÔNIA - AV. SOMATIVA 2025 (SAERO),rel_categroizacao,False
2121 - RO RONDÔNIA - AV. SOMATIVA 2025 (SAERO),certif_obj,False
2121 - RO RONDÔNIA - AV. SOMATIVA 2025 (SAERO),certif_ctx,False
2121 - RO RONDÔNIA - AV. SOMATIVA 2025 (SAERO),certif_nap,False
2121 - RO RONDÔNIA - AV. SOMATIVA 2025 (SAERO),certif_esc,False
2121 - RO RONDÔNIA - AV. SOMATIVA 2025 (SAERO),certif_sinc,False
2121 - RO RONDÔNIA - AV. SOMATIVA 2025 (SAERO),certif_co,False
2121 - RO RONDÔNIA - AV. SOMATIVA 2025 (SAERO),co_rel_pgto,False
2121 - RO RONDÔNIA - AV. SOMATIVA 2025 (SAERO),medida_obj,False
2121 - RO RONDÔNIA - AV. SOMATIVA 2025 (SAERO),medida_ctx,False
2121 - RO RONDÔNIA - AV. SOMATIVA 2025 (SAERO),medida_esc,False
2121 - RO RONDÔNIA - AV. SOMATIVA 2025 (SAERO),pareamento,False
2121 - RO RONDÔNIA - AV. SOMATIVA 2025 (SAERO),rel_tratamento,False
2121 - RO RONDÔNIA - AV. SOMATIVA 2025 (SAERO),rel_verificacao,False
2126 - MA MARANHÃO - AV. SOMATIVA EF EM 2025 (SEAMA),frop1,False
2126 - MA MARANHÃO - AV. SOMATIVA EF EM 2025 (SEAMA),frop1_ret,False
2126 - MA MARANHÃO - AV. SOMATIVA EF EM 2025 (SEAMA),frop2,False
2126 - MA MARANHÃO - AV. SOMATIVA EF EM 2025 (SEAMA),frop3,False
2126 - MA MARANHÃO - AV. SOMATIVA EF EM 2025 (SEAMA),dv_banco,False
2126 - MA MARANHÃO - AV. SOMATIVA EF EM 2025 (SEAMA),dv_producao,False
2126 - MA MARANHÃO - AV. SOMATIVA EF EM 2025 (SEAMA),imagem,False
2126 - MA MARANHÃO - AV. SOMATIVA EF EM 2025 (SEAMA),conf_hmg,False
2126 - MA MARANHÃO - AV. SOMATIVA EF EM 2025 (SEAMA),conf_pro_t1,False
2126 - MA MARANHÃO - AV. SOMATIVA EF EM 2025 (SEAMA),recuperacao,False
2126 - MA MARANHÃO - AV. SOMATIVA EF EM 2025 (SEAMA),recuperacao_t2,False
2126 - MA MARANHÃO - AV. SOMATIVA EF EM 2025 (SEAMA),nm_aluno,False
2126 - MA MARANHÃO - AV. SOMATIVA EF EM 2025 (SEAMA),categorizacao_tn,False
2126 - MA MARANHÃO - AV. SOMATIVA EF EM 2025 (SEAMA),rel_categroizacao,False
2126 - MA MARANHÃO - AV. SOMATIVA EF EM 2025 (SEAMA),certif_obj,False
2126 - MA MARANHÃO - AV. SOMATIVA EF EM 2025 (SEAMA),certif_ctx,False
2126 - MA MARANHÃO - AV. SOMATIVA EF EM 2025 (SEAMA),certif_nap,False
2126 - MA MARANHÃO - AV. SOMATIVA EF EM 2025 (SEAMA),certif_esc,False
2126 - MA MARANHÃO - AV. SOMATIVA EF EM 2025 (SEAMA),certif_sinc,False
2126 - MA MARANHÃO - AV. SOMATIVA EF EM 2025 (SEAMA),certif_co,False
2126 - MA MARANHÃO - AV. SOMATIVA EF EM 2025 (SEAMA),co_rel_pgto,False
2126 - MA MARANHÃO - AV. SOMATIVA EF EM 2025 (SEAMA),medida_obj,False
2126 - MA MARANHÃO - AV. SOMATIVA EF EM 2025 (SEAMA),medida_ctx,False
2126 - MA MARANHÃO - AV. SOMATIVA EF EM 2025 (SEAMA),medida_esc,False
2126 - MA MARANHÃO - AV. SOMATIVA EF EM 2025 (SEAMA),pareamento,False
2126 - MA MARANHÃO - AV. SOMATIVA EF EM 2025 (SEAMA),rel_tratamento,False
2126 - MA MARANHÃO - AV. SOMATIVA EF EM 2025 (SEAMA),rel_verificacao,False
2130 - MT MATO GROSSO - AV. SOMATIVA EF 2025 (AVALIA MT ALFA),frop1,False
2130 - MT MATO GROSSO - AV. SOMATIVA EF 2025 (AVALIA MT ALFA),frop1_ret,False
2130 - MT MATO GROSSO - AV. SOMATIVA EF 2025 (AVALIA MT ALFA),frop2,False
2130 - MT MATO GROSSO - AV. SOMATIVA EF 2025 (AVALIA MT ALFA),frop3,False
2130 - MT MATO GROSSO - AV. SOMATIVA EF 2025 (AVALIA MT ALFA),dv_banco,False
2130 - MT MATO GROSSO - AV. SOMATIVA EF 2025 (AVALIA MT ALFA),dv_producao,False
2130 - MT MATO GROSSO - AV. SOMATIVA EF 2025 (AVALIA MT ALFA),imagem,False
2130 - MT MATO GROSSO - AV. SOMATIVA EF 2025 (AVALIA MT ALFA),conf_hmg,False
2130 - MT MATO GROSSO - AV. SOMATIVA EF 2025 (AVALIA MT ALFA),conf_pro_t1,False
2130 - MT MATO GROSSO - AV. SOMATIVA EF 2025 (AVALIA MT ALFA),recuperacao,False
2130 - MT MATO GROSSO - AV. SOMATIVA EF 2025 (AVALIA MT ALFA),recuperacao_t2,False
2130 - MT MATO GROSSO - AV. SOMATIVA EF 2025 (AVALIA MT ALFA),nm_aluno,False
2130 - MT MATO GROSSO - AV. SOMATIVA EF 2025 (AVALIA MT ALFA),categorizacao_tn,False
2130 - MT MATO GROSSO - AV. SOMATIVA EF 2025 (AVALIA MT ALFA),rel_categroizacao,False
2130 - MT MATO GROSSO - AV. SOMATIVA EF 2025 (AVALIA MT ALFA),certif_obj,False
2130 - MT MATO GROSSO - AV. SOMATIVA EF 2025 (AVALIA MT ALFA),certif_ctx,False
2130 - MT MATO GROSSO - AV. SOMATIVA EF 2025 (AVALIA MT ALFA),certif_nap,False
2130 - MT MATO GROSSO - AV. SOMATIVA EF 2025 (AVALIA MT ALFA),certif_esc,False
2130 - MT MATO GROSSO - AV. SOMATIVA EF 2025 (AVALIA MT ALFA),certif_sinc,False
2130 - MT MATO GROSSO - AV. SOMATIVA EF 2025 (AVALIA MT ALFA),certif_co,False
2130 - MT MATO GROSSO - AV. SOMATIVA EF 2025 (AVALIA MT ALFA),co_rel_pgto,False
2130 - MT MATO GROSSO - AV. SOMATIVA EF 2025 (AVALIA MT ALFA),medida_obj,False
2130 - MT MATO GROSSO - AV. SOMATIVA EF 2025 (AVALIA MT ALFA),medida_ctx,False
2130 - MT MATO GROSSO - AV. SOMATIVA EF 2025 (AVALIA MT ALFA),medida_esc,False
2130 - MT MATO GROSSO - AV. SOMATIVA EF 2025 (AVALIA MT ALFA),pareamento,False
2130 - MT MATO GROSSO - AV. SOMATIVA EF 2025 (AVALIA MT ALFA),rel_tratamento,False
2130 - MT MATO GROSSO - AV. SOMATIVA EF 2025 (AVALIA MT ALFA),rel_verificacao,False
2131 - PI PIAUÍ - AV. SOMATIVA EF 2025 (SAEPI ALFA),frop1,False
2131 - PI PIAUÍ - AV. SOMATIVA EF 2025 (SAEPI ALFA),frop1_ret,False
2131 - PI PIAUÍ - AV. SOMATIVA EF 2025 (SAEPI ALFA),frop2,False
2131 - PI PIAUÍ - AV. SOMATIVA EF 2025 (SAEPI ALFA),frop3,False
2131 - PI PIAUÍ - AV. SOMATIVA EF 2025 (SAEPI ALFA),dv_banco,False
2131 - PI PIAUÍ - AV. SOMATIVA EF 2025 (SAEPI ALFA),dv_producao,False
2131 - PI PIAUÍ - AV. SOMATIVA EF 2025 (SAEPI ALFA),imagem,False
2131 - PI PIAUÍ - AV. SOMATIVA EF 2025 (SAEPI ALFA),conf_hmg,False
2131 - PI PIAUÍ - AV. SOMATIVA EF 2025 (SAEPI ALFA),conf_pro_t1,False
2131 - PI PIAUÍ - AV. SOMATIVA EF 2025 (SAEPI ALFA),recuperacao,False
2131 - PI PIAUÍ - AV. SOMATIVA EF 2025 (SAEPI ALFA),recuperacao_t2,False
2131 - PI PIAUÍ - AV. SOMATIVA EF 2025 (SAEPI ALFA),nm_aluno,False
2131 - PI PIAUÍ - AV. SOMATIVA EF 2025 (SAEPI ALFA),categorizacao_tn,False
2131 - PI PIAUÍ - AV. SOMATIVA EF 2025 (SAEPI ALFA),rel_categroizacao,False
2131 - PI PIAUÍ - AV. SOMATIVA EF 2025 (SAEPI ALFA),certif_obj,False
2131 - PI PIAUÍ - AV. SOMATIVA EF 2025 (SAEPI ALFA),certif_ctx,False
2131 - PI PIAUÍ - AV. SOMATIVA EF 2025 (SAEPI ALFA),certif_nap,False
2131 - PI PIAUÍ - AV. SOMATIVA EF 2025 (SAEPI ALFA),certif_esc,False
2131 - PI PIAUÍ - AV. SOMATIVA EF 2025 (SAEPI ALFA),certif_sinc,False
2131 - PI PIAUÍ - AV. SOMATIVA EF 2025 (SAEPI ALFA),certif_co,False
2131 - PI PIAUÍ - AV. SOMATIVA EF 2025 (SAEPI ALFA),co_rel_pgto,False
2131 - PI PIAUÍ - AV. SOMATIVA EF 2025 (SAEPI ALFA),medida_obj,False
2131 - PI PIAUÍ - AV. SOMATIVA EF 2025 (SAEPI ALFA),medida_ctx,False
2131 - PI PIAUÍ - AV. SOMATIVA EF 2025 (SAEPI ALFA),medida_esc,False
2131 - PI PIAUÍ - AV. SOMATIVA EF 2025 (SAEPI ALFA),pareamento,False
2131 - PI PIAUÍ - AV. SOMATIVA EF 2025 (SAEPI ALFA),rel_tratamento,False
2131 - PI PIAUÍ - AV. SOMATIVA EF 2025 (SAEPI ALFA),rel_verificacao,False
2132 - PI PIAUÍ - AV. SOMATIVA 2025 EF EM (SAEPI),frop1,False
2132 - PI PIAUÍ - AV. SOMATIVA 2025 EF EM (SAEPI),frop1_ret,False
2132 - PI PIAUÍ - AV. SOMATIVA 2025 EF EM (SAEPI),frop2,False
2132 - PI PIAUÍ - AV. SOMATIVA 2025 EF EM (SAEPI),frop3,False
2132 - PI PIAUÍ - AV. SOMATIVA 2025 EF EM (SAEPI),dv_banco,False
2132 - PI PIAUÍ - AV. SOMATIVA 2025 EF EM (SAEPI),dv_producao,False
2132 - PI PIAUÍ - AV. SOMATIVA 2025 EF EM (SAEPI),imagem,False
2132 - PI PIAUÍ - AV. SOMATIVA 2025 EF EM (SAEPI),conf_hmg,False
2132 - PI PIAUÍ - AV. SOMATIVA 2025 EF EM (SAEPI),conf_pro_t1,False
2132 - PI PIAUÍ - AV. SOMATIVA 2025 EF EM (SAEPI),recuperacao,False
2132 - PI PIAUÍ - AV. SOMATIVA 2025 EF EM (SAEPI),recuperacao_t2,False
2132 - PI PIAUÍ - AV. SOMATIVA 2025 EF EM (SAEPI),nm_aluno,False
2132 - PI PIAUÍ - AV. SOMATIVA 2025 EF EM (SAEPI),categorizacao_tn,False
2132 - PI PIAUÍ - AV. SOMATIVA 2025 EF EM (SAEPI),rel_categroizacao,False
2132 - PI PIAUÍ - AV. SOMATIVA 2025 EF EM (SAEPI),certif_obj,False
2132 - PI PIAUÍ - AV. SOMATIVA 2025 EF EM (SAEPI),certif_ctx,False
2132 - PI PIAUÍ - AV. SOMATIVA 2025 EF EM (SAEPI),certif_nap,False
2132 - PI PIAUÍ - AV. SOMATIVA 2025 EF EM (SAEPI),certif_esc,False
2132 - PI PIAUÍ - AV. SOMATIVA 2025 EF EM (SAEPI),certif_sinc,False
2132 - PI PIAUÍ - AV. SOMATIVA 2025 EF EM (SAEPI),certif_co,False
2132 - PI PIAUÍ - AV. SOMATIVA 2025 EF EM (SAEPI),co_rel_pgto,False
2132 - PI PIAUÍ - AV. SOMATIVA 2025 EF EM (SAEPI),medida_obj,False
2132 - PI PIAUÍ - AV. SOMATIVA 2025 EF EM (SAEPI),medida_ctx,False
2132 - PI PIAUÍ - AV. SOMATIVA 2025 EF EM (SAEPI),medida_esc,False
2132 - PI PIAUÍ - AV. SOMATIVA 2025 EF EM (SAEPI),pareamento,False
2132 - PI PIAUÍ - AV. SOMATIVA 2025 EF EM (SAEPI),rel_tratamento,False
2132 - PI PIAUÍ - AV. SOMATIVA 2025 EF EM (SAEPI),rel_verificacao,False
2140 - AP AMAPÁ - AV. SOMATIVA 2025 (SISPAEAP),frop1,False
2140 - AP AMAPÁ - AV. SOMATIVA 2025 (SISPAEAP),frop1_ret,False
2140 - AP AMAPÁ - AV. SOMATIVA 2025 (SISPAEAP),frop2,False
2140 - AP AMAPÁ - AV. SOMATIVA 2025 (SISPAEAP),frop3,False
2140 - AP AMAPÁ - AV. SOMATIVA 2025 (SISPAEAP),dv_banco,False
2140 - AP AMAPÁ - AV. SOMATIVA 2025 (SISPAEAP),dv_producao,False
2140 - AP AMAPÁ - AV. SOMATIVA 2025 (SISPAEAP),imagem,False
2140 - AP AMAPÁ - AV. SOMATIVA 2025 (SISPAEAP),conf_hmg,False
2140 - AP AMAPÁ - AV. SOMATIVA 2025 (SISPAEAP),conf_pro_t1,False
2140 - AP AMAPÁ - AV. SOMATIVA 2025 (SISPAEAP),recuperacao,False
2140 - AP AMAPÁ - AV. SOMATIVA 2025 (SISPAEAP),recuperacao_t2,False
2140 - AP AMAPÁ - AV. SOMATIVA 2025 (SISPAEAP),nm_aluno,False
2140 - AP AMAPÁ - AV. SOMATIVA 2025 (SISPAEAP),categorizacao_tn,False
2140 - AP AMAPÁ - AV. SOMATIVA 2025 (SISPAEAP),rel_categroizacao,False
2140 - AP AMAPÁ - AV. SOMATIVA 2025 (SISPAEAP),certif_obj,False
2140 - AP AMAPÁ - AV. SOMATIVA 2025 (SISPAEAP),certif_ctx,False
2140 - AP AMAPÁ - AV. SOMATIVA 2025 (SISPAEAP),certif_nap,False
2140 - AP AMAPÁ - AV. SOMATIVA 2025 (SISPAEAP),certif_esc,False
2140 - AP AMAPÁ - AV. SOMATIVA 2025 (SISPAEAP),certif_sinc,False
2140 - AP AMAPÁ - AV. SOMATIVA 2025 (SISPAEAP),certif_co,False
2140 - AP AMAPÁ - AV. SOMATIVA 2025 (SISPAEAP),co_rel_pgto,False
2140 - AP AMAPÁ - AV. SOMATIVA 2025 (SISPAEAP),medida_obj,False
2140 - AP AMAPÁ - AV. SOMATIVA 2025 (SISPAEAP),medida_ctx,False
2140 - AP AMAPÁ - AV. SOMATIVA 2025 (SISPAEAP),medida_esc,False
2140 - AP AMAPÁ - AV. SOMATIVA 2025 (SISPAEAP),pareamento,False
2140 - AP AMAPÁ - AV. SOMATIVA 2025 (SISPAEAP),rel_tratamento,False
2140 - AP AMAPÁ - AV. SOMATIVA 2025 (SISPAEAP),rel_verificacao,False
2144 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF EM 2025 (SIMAIS),frop1,False
2144 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF EM 2025 (SIMAIS),frop1_ret,False
2144 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF EM 2025 (SIMAIS),frop2,False
2144 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF EM 2025 (SIMAIS),frop3,False
2144 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF EM 2025 (SIMAIS),dv_banco,False
2144 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF EM 2025 (SIMAIS),dv_producao,False
2144 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF EM 2025 (SIMAIS),imagem,False
2144 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF EM 2025 (SIMAIS),conf_hmg,False
2144 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF EM 2025 (SIMAIS),conf_pro_t1,False
2144 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF EM 2025 (SIMAIS),recuperacao,False
2144 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF EM 2025 (SIMAIS),recuperacao_t2,False
2144 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF EM 2025 (SIMAIS),nm_aluno,False
2144 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF EM 2025 (SIMAIS),categorizacao_tn,False
2144 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF EM 2025 (SIMAIS),rel_categroizacao,False
2144 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF EM 2025 (SIMAIS),certif_obj,False
2144 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF EM 2025 (SIMAIS),certif_ctx,False
2144 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF EM 2025 (SIMAIS),certif_nap,False
2144 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF EM 2025 (SIMAIS),certif_esc,False
2144 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF EM 2025 (SIMAIS),certif_sinc,False
2144 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF EM 2025 (SIMAIS),certif_co,False
2144 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF EM 2025 (SIMAIS),co_rel_pgto,False
2144 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF EM 2025 (SIMAIS),medida_obj,False
2144 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF EM 2025 (SIMAIS),medida_ctx,False
2144 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF EM 2025 (SIMAIS),medida_esc,False
2144 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF EM 2025 (SIMAIS),pareamento,False
2144 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF EM 2025 (SIMAIS),rel_tratamento,False
2144 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF EM 2025 (SIMAIS),rel_verificacao,False
2145 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF 2025 (SIMAIS ALFA),frop1,False
2145 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF 2025 (SIMAIS ALFA),frop1_ret,False
2145 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF 2025 (SIMAIS ALFA),frop2,False
2145 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF 2025 (SIMAIS ALFA),frop3,False
2145 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF 2025 (SIMAIS ALFA),dv_banco,False
2145 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF 2025 (SIMAIS ALFA),dv_producao,False
2145 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF 2025 (SIMAIS ALFA),imagem,False
2145 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF 2025 (SIMAIS ALFA),conf_hmg,False
2145 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF 2025 (SIMAIS ALFA),conf_pro_t1,False
2145 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF 2025 (SIMAIS ALFA),recuperacao,False
2145 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF 2025 (SIMAIS ALFA),recuperacao_t2,False
2145 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF 2025 (SIMAIS ALFA),nm_aluno,False
2145 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF 2025 (SIMAIS ALFA),categorizacao_tn,False
2145 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF 2025 (SIMAIS ALFA),rel_categroizacao,False
2145 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF 2025 (SIMAIS ALFA),certif_obj,False
2145 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF 2025 (SIMAIS ALFA),certif_ctx,False
2145 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF 2025 (SIMAIS ALFA),certif_nap,False
2145 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF 2025 (SIMAIS ALFA),certif_esc,False
2145 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF 2025 (SIMAIS ALFA),certif_sinc,False
2145 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF 2025 (SIMAIS ALFA),certif_co,False
2145 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF 2025 (SIMAIS ALFA),co_rel_pgto,False
2145 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF 2025 (SIMAIS ALFA),medida_obj,False
2145 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF 2025 (SIMAIS ALFA),medida_ctx,False
2145 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF 2025 (SIMAIS ALFA),medida_esc,False
2145 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF 2025 (SIMAIS ALFA),pareamento,False
2145 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF 2025 (SIMAIS ALFA),rel_tratamento,False
2145 - RN RIO GRANDE DO NORTE - AV. SOMATIVA EF 2025 (SIMAIS ALFA),rel_verificacao,False
2158 - BR UFJF - PISM 2026,frop1,False
2158 - BR UFJF - PISM 2026,frop1_ret,False
2158 - BR UFJF - PISM 2026,frop2,False
2158 - BR UFJF - PISM 2026,frop3,False
2158 - BR UFJF - PISM 2026,dv_banco,False
2158 - BR UFJF - PISM 2026,dv_producao,False
2158 - BR UFJF - PISM 2026,imagem,False
2158 - BR UFJF - PISM 2026,conf_hmg,False
2158 - BR UFJF - PISM 2026,conf_pro_t1,False
2158 - BR UFJF - PISM 2026,recuperacao,False
2158 - BR UFJF - PISM 2026,recuperacao_t2,False
2158 - BR UFJF - PISM 2026,nm_aluno,False
2158 - BR UFJF - PISM 2026,categorizacao_tn,False
2158 - BR UFJF - PISM 2026,rel_categroizacao,False
2158 - BR UFJF - PISM 2026,certif_obj,False
2158 - BR UFJF - PISM 2026,certif_ctx,False
2158 - BR UFJF - PISM 2026,certif_nap,False
2158 - BR UFJF - PISM 2026,certif_esc,False
2158 - BR UFJF - PISM 2026,certif_sinc,False
2158 - BR UFJF - PISM 2026,certif_co,False
2158 - BR UFJF - PISM 2026,co_rel_pgto,False
2158 - BR UFJF - PISM 2026,medida_obj,False
2158 - BR UFJF - PISM 2026,medida_ctx,False
2158 - BR UFJF - PISM 2026,medida_esc,False
2158 - BR UFJF - PISM 2026,pareamento,False
2158 - BR UFJF - PISM 2026,rel_tratamento,False
2158 - BR UFJF - PISM 2026,rel_verificacao,False
2182 - DF DISTRITO FEDERAL - AV. SOMATIVA 2025 (PROVADF),frop1,False
2182 - DF DISTRITO FEDERAL - AV. SOMATIVA 2025 (PROVADF),frop1_ret,False
2182 - DF DISTRITO FEDERAL - AV. SOMATIVA 2025 (PROVADF),frop2,False
2182 - DF DISTRITO FEDERAL - AV. SOMATIVA 2025 (PROVADF),frop3,False
2182 - DF DISTRITO FEDERAL - AV. SOMATIVA 2025 (PROVADF),dv_banco,False
2182 - DF DISTRITO FEDERAL - AV. SOMATIVA 2025 (PROVADF),dv_producao,False
2182 - DF DISTRITO FEDERAL - AV. SOMATIVA 2025 (PROVADF),imagem,False
2182 - DF DISTRITO FEDERAL - AV. SOMATIVA 2025 (PROVADF),conf_hmg,False
2182 - DF DISTRITO FEDERAL - AV. SOMATIVA 2025 (PROVADF),conf_pro_t1,False
2182 - DF DISTRITO FEDERAL - AV. SOMATIVA 2025 (PROVADF),recuperacao,False
2182 - DF DISTRITO FEDERAL - AV. SOMATIVA 2025 (PROVADF),recuperacao_t2,False
2182 - DF DISTRITO FEDERAL - AV. SOMATIVA 2025 (PROVADF),nm_aluno,False
2182 - DF DISTRITO FEDERAL - AV. SOMATIVA 2025 (PROVADF),categorizacao_tn,False
2182 - DF DISTRITO FEDERAL - AV. SOMATIVA 2025 (PROVADF),rel_categroizacao,False
2182 - DF DISTRITO FEDERAL - AV. SOMATIVA 2025 (PROVADF),certif_obj,False
2182 - DF DISTRITO FEDERAL - AV. SOMATIVA 2025 (PROVADF),certif_ctx,False
2182 - DF DISTRITO FEDERAL - AV. SOMATIVA 2025 (PROVADF),certif_nap,False
2182 - DF DISTRITO FEDERAL - AV. SOMATIVA 2025 (PROVADF),certif_esc,False
2182 - DF DISTRITO FEDERAL - AV. SOMATIVA 2025 (PROVADF),certif_sinc,False
2182 - DF DISTRITO FEDERAL - AV. SOMATIVA 2025 (PROVADF),certif_co,False
2182 - DF DISTRITO FEDERAL - AV. SOMATIVA 2025 (PROVADF),co_rel_pgto,False
2182 - DF DISTRITO FEDERAL - AV. SOMATIVA 2025 (PROVADF),medida_obj,False
